"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","美元",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","124","蒙古","10","一般贸易","33","浙江省","3,300",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","15","内蒙古自治区","113,300",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","31","上海市","13,841",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","33","浙江省","448,422",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","44","广东省","128,250",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","129","菲律宾","10","一般贸易","32","江苏省","100,480",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","132","新加坡","10","一般贸易","31","上海市","560",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","132","新加坡","10","一般贸易","32","江苏省","145,155",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","132","新加坡","10","一般贸易","37","山东省","1,570",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","132","新加坡","10","一般贸易","50","重庆市","69,243",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","11","北京市","28,000",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","13","河北省","28,188",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","31","上海市","51",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","32","江苏省","17,150",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","33","浙江省","336,179",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","34","安徽省","550",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","37","山东省","9,430",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","42","湖北省","39,719",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","61","陕西省","349,478",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","136","泰国","10","一般贸易","32","江苏省","132,420",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","136","泰国","10","一般贸易","33","浙江省","6,780",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","12","天津市","19,000",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","31","上海市","26,223",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","32","江苏省","263,011",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","33","浙江省","6,677",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","37","山东省","11,550",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","141","越南","10","一般贸易","32","江苏省","162,180",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","141","越南","10","一般贸易","33","浙江省","23,889",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","141","越南","10","一般贸易","37","山东省","7,881",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","31","上海市","537",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","32","江苏省","24",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","33","浙江省","850",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","34","海关特殊监管区域物流货物","31","上海市","9",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","32","江苏省","332,782",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","41","河南省","2,637",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","215","埃及","10","一般贸易","32","江苏省","41,440",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","244","南非","10","一般贸易","32","江苏省","38,826",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","301","比利时","10","一般贸易","12","天津市","62,060",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","301","比利时","10","一般贸易","32","江苏省","12",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","301","比利时","10","一般贸易","33","浙江省","1,124,833",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","301","比利时","34","海关特殊监管区域物流货物","31","上海市","240",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","302","丹麦","10","一般贸易","32","江苏省","325,739",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","302","丹麦","34","海关特殊监管区域物流货物","31","上海市","48",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","12","天津市","120,752",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","31","上海市","1,176",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","33","浙江省","6,030",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","34","海关特殊监管区域物流货物","31","上海市","1,075",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","31","上海市","6,894",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","32","江苏省","93,701",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","33","浙江省","213,350",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","35","福建省","635",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","50","重庆市","3,190",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","61","陕西省","949",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","34","海关特殊监管区域物流货物","31","上海市","38,918",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","305","法国","10","一般贸易","31","上海市","226",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","305","法国","10","一般贸易","32","江苏省","61,799",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","305","法国","34","海关特殊监管区域物流货物","31","上海市","115,614",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","307","意大利","10","一般贸易","31","上海市","19,854",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","307","意大利","10","一般贸易","33","浙江省","33,106",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","21","辽宁省","92,661",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","33","浙江省","10,182",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","51","四川省","135,590",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","34","海关特殊监管区域物流货物","31","上海市","36",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","315","奥地利","34","海关特殊监管区域物流货物","31","上海市","64",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","316","保加利亚","10","一般贸易","33","浙江省","30,220",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","31","上海市","3,752",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","32","江苏省","4,281",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","33","浙江省","55,000",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","37","山东省","13,271",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","34","海关特殊监管区域物流货物","31","上海市","1,261",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","335","拉脱维亚","10","一般贸易","31","上海市","178",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","336","立陶宛","10","一般贸易","31","上海市","1,423",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","338","亚美尼亚","34","海关特殊监管区域物流货物","31","上海市","22",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","340","白俄罗斯","10","一般贸易","31","上海市","11,866",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","32","江苏省","540,689",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","33","浙江省","775,120",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","33","浙江省","10,200",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","402","阿根廷","10","一般贸易","32","江苏省","39,870",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","402","阿根廷","10","一般贸易","33","浙江省","10,693",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","410","巴西","10","一般贸易","31","上海市","17,958",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","410","巴西","10","一般贸易","32","江苏省","344,602",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","413","哥伦比亚","10","一般贸易","11","北京市","27,200",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","413","哥伦比亚","10","一般贸易","13","河北省","6,500",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","413","哥伦比亚","10","一般贸易","32","江苏省","5,733",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","413","哥伦比亚","10","一般贸易","33","浙江省","8,340",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","415","哥斯达黎加","10","一般贸易","31","上海市","28,200",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","415","哥斯达黎加","10","一般贸易","33","浙江省","66,110",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","429","墨西哥","10","一般贸易","32","江苏省","389,770",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","429","墨西哥","10","一般贸易","33","浙江省","2,395",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","429","墨西哥","10","一般贸易","37","山东省","53,626",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","429","墨西哥","10","一般贸易","44","广东省","6,375",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","429","墨西哥","39","其他","33","浙江省","74",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","433","巴拉圭","10","一般贸易","32","江苏省","6,115",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","434","秘鲁","10","一般贸易","32","江苏省","311,982",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","11","北京市","182",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","12","天津市","1,461",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","31","上海市","309",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","32","江苏省","100,320",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","34","海关特殊监管区域物流货物","31","上海市","65",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","13","河北省","189,398",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","31","上海市","463,752",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","32","江苏省","313,904",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","33","浙江省","179,952",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","34","安徽省","300",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","35","福建省","5,880",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","37","山东省","93,021",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","41","河南省","19,180",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","43","湖南省","1,513",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","34","海关特殊监管区域物流货物","31","上海市","802,611",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","39","其他","31","上海市","516",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","39","其他","33","浙江省","1,091",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","601","澳大利亚","10","一般贸易","31","上海市","20,000",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","601","澳大利亚","34","海关特殊监管区域物流货物","31","上海市","1,270",
"202001","293349","其他含有一个喹啉或异喹啉环系的化合物","609","新西兰","10","一般贸易","13","河北省","30,480",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","103","孟加拉国","10","一般贸易","31","上海市","10,750",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","11","北京市","24,750",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","12","天津市","165,500",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","13","河北省","319,206",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","31","上海市","135,179",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","32","江苏省","536,118",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","33","浙江省","761,591",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","35","福建省","7,665",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","36","江西省","349,000",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","44","广东省","21,115",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","51","四川省","20,000",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","61","陕西省","143,070",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","14","来料加工贸易","12","天津市","103,710",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","15","进料加工贸易","32","江苏省","126,590",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","15","进料加工贸易","42","湖北省","180,000",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","15","进料加工贸易","45","广西壮族自治区","447,115",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","34","海关特殊监管区域物流货物","31","上海市","15",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","112","印度尼西亚","10","一般贸易","44","广东省","68,000",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","112","印度尼西亚","10","一般贸易","50","重庆市","11,625",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","113","伊朗","10","一般贸易","31","上海市","18,642",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","115","以色列","10","一般贸易","31","上海市","144",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","115","以色列","10","一般贸易","32","江苏省","5",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","115","以色列","34","海关特殊监管区域物流货物","31","上海市","830",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","12","天津市","2,810",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","13","河北省","247,250",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","31","上海市","243,229",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","32","江苏省","168,162",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","33","浙江省","754",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","44","广东省","136",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","34","海关特殊监管区域物流货物","31","上海市","116,311",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","39","其他","11","北京市","18",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","39","其他","33","浙江省","33",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","33","浙江省","185,120",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","11","北京市","191,200",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","31","上海市","932",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","42","湖北省","9,309",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","61","陕西省","30,221",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","12","天津市","20,900",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","141","越南","10","一般贸易","33","浙江省","50,301",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","141","越南","10","一般贸易","37","山东省","13,191",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","31","上海市","636",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","33","浙江省","425",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","44","广东省","1",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","34","海关特殊监管区域物流货物","31","上海市","64,531",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","33","浙江省","459,895",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","41","河南省","11,630",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","44","广东省","17",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","34","海关特殊监管区域物流货物","31","上海市","24",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","301","比利时","10","一般贸易","32","江苏省","12",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","301","比利时","34","海关特殊监管区域物流货物","31","上海市","120",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","302","丹麦","34","海关特殊监管区域物流货物","31","上海市","11,443",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","31","上海市","1,680",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","32","江苏省","105",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","50","重庆市","10",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","34","海关特殊监管区域物流货物","31","上海市","741",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","11","北京市","320",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","13","河北省","85,928",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","31","上海市","862",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","32","江苏省","786",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","33","浙江省","53,200",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","34","海关特殊监管区域物流货物","31","上海市","118",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","39","其他","11","北京市","25",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","305","法国","34","海关特殊监管区域物流货物","31","上海市","785",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","307","意大利","10","一般贸易","33","浙江省","43,600",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","307","意大利","34","海关特殊监管区域物流货物","31","上海市","770",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","309","荷兰","10","一般贸易","31","上海市","508",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","309","荷兰","34","海关特殊监管区域物流货物","31","上海市","12",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","311","葡萄牙","10","一般贸易","31","上海市","1,120,261",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","311","葡萄牙","34","海关特殊监管区域物流货物","31","上海市","12",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","13","河北省","178,600",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","31","上海市","4,900",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","32","江苏省","129,880",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","44","广东省","7,069",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","318","芬兰","34","海关特殊监管区域物流货物","31","上海市","12",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","321","匈牙利","10","一般贸易","31","上海市","38,352",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","321","匈牙利","34","海关特殊监管区域物流货物","31","上海市","82",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","327","波兰","10","一般贸易","31","上海市","1,295",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","327","波兰","10","一般贸易","32","江苏省","10,049",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","50","重庆市","52,292",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","34","海关特殊监管区域物流货物","31","上海市","32",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","335","拉脱维亚","10","一般贸易","31","上海市","160",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","13","河北省","3",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","31","上海市","906",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","32","江苏省","270",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","31","上海市","178",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","39","其他","31","上海市","2,700",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","402","阿根廷","10","一般贸易","32","江苏省","23,269",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","410","巴西","10","一般贸易","32","江苏省","100,480",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","429","墨西哥","10","一般贸易","32","江苏省","50,220",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","431","尼加拉瓜","10","一般贸易","33","浙江省","11,535",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","31","上海市","501",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","32","江苏省","3,000",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","34","海关特殊监管区域物流货物","31","上海市","12",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","12","天津市","751",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","13","河北省","20,800",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","22","吉林省","31",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","31","上海市","15,649",
"202002","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","32","江苏省","405,454",
